Vote For 1,,,
,TOTAL,,
Justin Aldred,494,,
Total Votes Cast,494,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5C&5H,,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,486,,
Total Votes Cast,486,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,489,,
Total Votes Cast,489,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,496,,
Total Votes Cast,496,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,497,,
Total Votes Cast,497,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,1,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5C&5H,,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,1,,
Total Votes Cast,1,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,1,,
Total Votes Cast,1,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,1,,
Total Votes Cast,1,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,1,,
Total Votes Cast,1,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,1,,
Steven K. Koonse,0,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5C&5H,,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,0,,
Total Votes Cast,0,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,0,,
Total Votes Cast,0,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,0,,
Total Votes Cast,0,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,0,,
Total Votes Cast,0,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,1,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5C&5H,,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,687,,
NO,194,,
Total Votes Cast,881,,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
5D&5I&5J,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"4,044",,,
Ballots Cast - Total,"1,058",,,
Ballots Cast - Republican Party,385,,,
Ballots Cast - Democratic Party,616,,,
Ballots Cast - Libertarian Party,9,,,
Ballots Cast - Green Party,1,,,
Ballots Cast - Constitution Party,4,,,
Ballots Cast - NONPARTISAN,43,,,
Voter Turnout - Total,26.16%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,7,,
Mike Parson,,325,,
James W. (Jim) Neely,,12,,
Saundra McDowell,,30,,
Total Votes Cast,,374,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,12,,
Mike Kehoe,,299,,
Aaron T Wisdom,,10,,
Mike Carter,,20,,
Total Votes Cast,,341,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,336,,
Total Votes Cast,336,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,321,,
Total Votes Cast,321,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,325,,
Total Votes Cast,325,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,52,,
Vicky Hartzler,310,,
Total Votes Cast,362,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,340,,
Total Votes Cast,340,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
REP For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Sara Walsh,124,,
Total Votes Cast,124,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,326,,
Total Votes Cast,326,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,334,,
Total Votes Cast,334,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,295,,
Total Votes Cast,295,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,578,,
Jimmie Matthews,1,,
Antoin Johnson,10,,
Eric Morrison,15,,
Robin John Daniel Van Quaethem,2,,
Total Votes Cast,606,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,102,,
Alissia Canady,425,,
Total Votes Cast,527,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,511,,
Total Votes Cast,511,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,511,,
Total Votes Cast,511,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,249,,
Elad Gross,259,,
Total Votes Cast,508,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,518,,
Total Votes Cast,518,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,531,,
Total Votes Cast,531,,
DEM For State Representative District 46,,,
Vote For 1,,,
,TOTAL,,
Martha Stevens,358,,
Total Votes Cast,358,,
DEM For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Kari L. Chesney,167,,
Total Votes Cast,167,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,500,,
Total Votes Cast,500,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,502,,
Total Votes Cast,502,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,503,,
Total Votes Cast,503,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,505,,
Total Votes Cast,505,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,510,,
Total Votes Cast,510,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,508,,
Total Votes Cast,508,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,9,,
Total Votes Cast,9,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,9,,
Total Votes Cast,9,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,9,,
Total Votes Cast,9,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,9,,
Total Votes Cast,9,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,9,,
Total Votes Cast,9,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,4,,
Steven K. Koonse,5,,
Total Votes Cast,9,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,1,,
Total Votes Cast,1,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,1,,
Total Votes Cast,1,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,1,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5D&5I&5J,,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,1,,
Total Votes Cast,1,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,4,,
Total Votes Cast,4,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,737,,
NO,311,,
Total Votes Cast,"1,048",,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
5E&5N&5P,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"3,148",,,
Ballots Cast - Total,"1,072",,,
Ballots Cast - Republican Party,431,,,
Ballots Cast - Democratic Party,607,,,
Ballots Cast - Libertarian Party,8,,,
Ballots Cast - Green Party,1,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,25,,,
Voter Turnout - Total,34.05%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,5,,
Mike Parson,,364,,
James W. (Jim) Neely,,17,,
Saundra McDowell,,35,,
Total Votes Cast,,421,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,2,,
Mike Kehoe,,338,,
Aaron T Wisdom,,7,,
Mike Carter,,23,,
Total Votes Cast,,370,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,375,,
Total Votes Cast,375,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,359,,
Total Votes Cast,359,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,361,,
Total Votes Cast,361,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,69,,
Vicky Hartzler,340,,
Total Votes Cast,409,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,382,,
Total Votes Cast,382,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
REP For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Charles (Chuck) Basye,24,,
Total Votes Cast,24,,
REP For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Sara Walsh,122,,
Total Votes Cast,122,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,367,,
Total Votes Cast,367,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,387,,
Total Votes Cast,387,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,329,,
Total Votes Cast,329,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,559,,
Jimmie Matthews,3,,
Antoin Johnson,10,,
Eric Morrison,17,,
Robin John Daniel Van Quaethem,5,,
Total Votes Cast,594,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,111,,
Alissia Canady,402,,
Total Votes Cast,513,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,479,,
Total Votes Cast,479,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,476,,
Total Votes Cast,476,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,265,,
Elad Gross,235,,
Total Votes Cast,500,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,486,,
Total Votes Cast,486,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,495,,
Total Votes Cast,495,,
DEM For State Representative District 46,,,
Vote For 1,,,
,TOTAL,,
Martha Stevens,291,,
Total Votes Cast,291,,
DEM For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Adrian Plank,34,,
Total Votes Cast,34,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
DEM For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Kari L. Chesney,167,,
Total Votes Cast,167,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,467,,
Total Votes Cast,467,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,469,,
Total Votes Cast,469,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,484,,
Total Votes Cast,484,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,468,,
Total Votes Cast,468,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,471,,
Total Votes Cast,471,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,477,,
Total Votes Cast,477,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,5,,
Total Votes Cast,5,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,4,,
Total Votes Cast,4,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,5,,
Total Votes Cast,5,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,5,,
Total Votes Cast,5,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,4,,
Total Votes Cast,4,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,5,,
Steven K. Koonse,1,,
Total Votes Cast,6,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,0,,
Total Votes Cast,0,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,0,,
Total Votes Cast,0,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5E&5N&5P,,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,0,,
Total Votes Cast,0,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,0,,
Total Votes Cast,0,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,0,,
Total Votes Cast,0,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,686,,
NO,375,,
Total Votes Cast,"1,061",,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
5F&6G,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"3,775",,,
Ballots Cast - Total,"1,011",,,
Ballots Cast - Republican Party,313,,,
Ballots Cast - Democratic Party,653,,,
Ballots Cast - Libertarian Party,8,,,
Ballots Cast - Green Party,2,,,
Ballots Cast - Constitution Party,1,,,
Ballots Cast - NONPARTISAN,34,,,
Voter Turnout - Total,26.78%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,9,,
Mike Parson,,241,,
James W. (Jim) Neely,,19,,
Saundra McDowell,,35,,
Total Votes Cast,,304,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,7,,
Mike Kehoe,,241,,
Aaron T Wisdom,,7,,
Mike Carter,,23,,
Total Votes Cast,,278,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,271,,
Total Votes Cast,271,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,259,,
Total Votes Cast,259,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,260,,
Total Votes Cast,260,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,62,,
Vicky Hartzler,231,,
Total Votes Cast,293,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,269,,
Total Votes Cast,269,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,252,,
Total Votes Cast,252,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,207,,
Total Votes Cast,207,,
REP For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Brenndan Riddles,7,,
Jim Musgraves,11,,
Sam Boyce,10,,
Tristan Asbury,12,,
Total Votes Cast,40,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,239,,
Total Votes Cast,239,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,593,,
Jimmie Matthews,5,,
Antoin Johnson,18,,
Eric Morrison,15,,
Robin John Daniel Van Quaethem,2,,
Total Votes Cast,633,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,110,,
Alissia Canady,457,,
Total Votes Cast,567,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,541,,
Total Votes Cast,541,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,543,,
Total Votes Cast,543,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,253,,
Elad Gross,309,,
Total Votes Cast,562,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,558,,
Total Votes Cast,558,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,573,,
Total Votes Cast,573,,
DEM For State Representative District 46,,,
Vote For 1,,,
,TOTAL,,
Martha Stevens,564,,
Total Votes Cast,564,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,542,,
Total Votes Cast,542,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,328,,
Total Votes Cast,328,,
DEM For Associate Commissioner District II,,,
Vote For 1,,,
,TOTAL,,
Janet M Thompson,211,,
Total Votes Cast,211,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,539,,
Total Votes Cast,539,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,540,,
Total Votes Cast,540,,
DEM For County Treasurer,,,
Vote For 1,,,
,TOTAL,,
Tom Darrough,535,,
Total Votes Cast,535,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
DEM For Public Administrator,,,
Vote For 1,,,
,TOTAL,,
Sonja Boone,542,,
Total Votes Cast,542,,
LIB For Governor,,,
Vote For 1,,,
,TOTAL,,
Rik Combs,7,,
Total Votes Cast,7,,
LIB For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Bill Slantz,6,,
Total Votes Cast,6,,
LIB For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Carl Herman Freese,6,,
Total Votes Cast,6,,
LIB For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Nicholas (Nick) Kasoff,6,,
Total Votes Cast,6,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
LIB For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Kevin C Babcock,6,,
Total Votes Cast,6,,
LIB For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Robert E Smith,3,,
Steven K. Koonse,3,,
Total Votes Cast,6,,
GRN For Governor,,,
Vote For 1,,,
,TOTAL,,
Jerome Howard Bauer,1,,
Total Votes Cast,1,,
GRN For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Kelley Dragoo,2,,
Total Votes Cast,2,,
GRN For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Lehmann,1,,
Total Votes Cast,1,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5F&6G,,,
GRN For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Joseph Civettini,1,,
Total Votes Cast,1,,
CON For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Paul Venable,1,,
Total Votes Cast,1,,
Constitutional Amendment No. 2,,,
Vote For 1,,,
,TOTAL,,
YES,748,,
NO,254,,
Total Votes Cast,"1,002",,
Summary Results Report,,,FINAL OFFICIAL,
2020 State Primary,,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,,
5G&5M&36&44,,,,
STATISTICS,,,,
,TOTAL,,,
Registered Voters - Total,"1,831",,,
Ballots Cast - Total,671,,,
Ballots Cast - Republican Party,273,,,
Ballots Cast - Democratic Party,362,,,
Ballots Cast - Libertarian Party,1,,,
Ballots Cast - Green Party,0,,,
Ballots Cast - Constitution Party,0,,,
Ballots Cast - NONPARTISAN,35,,,
Voter Turnout - Total,36.65%,,,
REP For Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Raleigh Ritter,,5,,
Mike Parson,,241,,
James W. (Jim) Neely,,5,,
Saundra McDowell,,14,,
Total Votes Cast,,265,,
REP For Lieutenant Governor,,,,
Vote For 1,,,,
,,TOTAL,,
Arnie C. AC Dienoff,,7,,
Mike Kehoe,,229,,
Aaron T Wisdom,,4,,
Mike Carter,,9,,
Total Votes Cast,,249,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5G&5M&36&44,,,
REP For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
John R. (Jay) Ashcroft,245,,
Total Votes Cast,245,,
REP For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Scott Fitzpatrick,241,,
Total Votes Cast,241,,
REP For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Eric Schmitt,237,,
Total Votes Cast,237,,
REP For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Neal Gist,29,,
Vicky Hartzler,231,,
Total Votes Cast,260,,
REP For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Caleb Rowden,244,,
Total Votes Cast,244,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5G&5M&36&44,,,
REP For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Charles (Chuck) Basye,37,,
Total Votes Cast,37,,
REP For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Sara Walsh,24,,
Total Votes Cast,24,,
REP For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Josh Devine,242,,
Total Votes Cast,242,,
REP For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Fred Parry,244,,
Total Votes Cast,244,,
REP For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Charles Blair,216,,
Total Votes Cast,216,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5G&5M&36&44,,,
DEM For Governor,,,
Vote For 1,,,
,TOTAL,,
Nicole Galloway,334,,
Jimmie Matthews,4,,
Antoin Johnson,4,,
Eric Morrison,7,,
Robin John Daniel Van Quaethem,2,,
Total Votes Cast,351,,
DEM For Lieutenant Governor,,,
Vote For 1,,,
,TOTAL,,
Gregory A Upchurch,70,,
Alissia Canady,233,,
Total Votes Cast,303,,
DEM For Secretary of State,,,
Vote For 1,,,
,TOTAL,,
Yinka Faleti,285,,
Total Votes Cast,285,,
DEM For State Treasurer,,,
Vote For 1,,,
,TOTAL,,
Vicki Lorenz Englund,289,,
Total Votes Cast,289,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5G&5M&36&44,,,
DEM For Attorney General,,,
Vote For 1,,,
,TOTAL,,
Rich Finneran,150,,
Elad Gross,131,,
Total Votes Cast,281,,
DEM For United States Representative District 4,,,
Vote For 1,,,
,TOTAL,,
Lindsey Simmons,291,,
Total Votes Cast,291,,
DEM For State Senator District 19,,,
Vote For 1,,,
,TOTAL,,
Judy Baker,303,,
Total Votes Cast,303,,
DEM For State Representative District 46,,,
Vote For 1,,,
,TOTAL,,
Martha Stevens,214,,
Total Votes Cast,214,,
DEM For State Representative District 47,,,
Vote For 1,,,
,TOTAL,,
Adrian Plank,65,,
Total Votes Cast,65,,
Summary Results Report,,FINAL OFFICIAL,
2020 State Primary,,,"BOONE COUNTY, MISSOURI"
"August 4, 2020",,,
5G&5M&36&44,,,
DEM For State Representative District 50,,,
Vote For 1,,,
,TOTAL,,
Kari L. Chesney,18,,
Total Votes Cast,18,,
DEM For Circuit Judge Circuit 13 Division 4,,,
Vote For 1,,,
,TOTAL,,
Andy Hirth,280,,
Total Votes Cast,280,,
DEM For Associate Commissioner District I,,,
Vote For 1,,,
,TOTAL,,
Justin Aldred,286,,
Total Votes Cast,286,,
DEM For Sheriff,,,
Vote For 1,,,
,TOTAL,,
Dwayne Carey,286,,
Total Votes Cast,286,,
DEM For Assessor,,,
Vote For 1,,,
,TOTAL,,
Kenneth (Kenny) M. Mohr,283,,
Total Votes Cast,283,,
